 v-sweep         vsg_out         vsd_out         id              id_w           
 2.62000000e+00  2.62000000e+00  5.00000000e-02  1.40384128e-05  1.40384128e+00 
 2.63000000e+00  2.63000000e+00  5.00000000e-02  1.40973426e-05  1.40973426e+00 
 2.64000000e+00  2.64000000e+00  5.00000000e-02  1.41560833e-05  1.41560833e+00 
 2.65000000e+00  2.65000000e+00  5.00000000e-02  1.42146353e-05  1.42146353e+00 
 2.66000000e+00  2.66000000e+00  5.00000000e-02  1.42729990e-05  1.42729990e+00 
 2.67000000e+00  2.67000000e+00  5.00000000e-02  1.43311749e-05  1.43311749e+00 
 2.68000000e+00  2.68000000e+00  5.00000000e-02  1.43891634e-05  1.43891634e+00 
 2.69000000e+00  2.69000000e+00  5.00000000e-02  1.44469651e-05  1.44469651e+00 
 2.70000000e+00  2.70000000e+00  5.00000000e-02  1.45045802e-05  1.45045802e+00 
 2.71000000e+00  2.71000000e+00  5.00000000e-02  1.45620093e-05  1.45620093e+00 
 2.72000000e+00  2.72000000e+00  5.00000000e-02  1.46192528e-05  1.46192528e+00 
 2.73000000e+00  2.73000000e+00  5.00000000e-02  1.46763112e-05  1.46763112e+00 
 2.74000000e+00  2.74000000e+00  5.00000000e-02  1.47331848e-05  1.47331848e+00 
 2.75000000e+00  2.75000000e+00  5.00000000e-02  1.47898742e-05  1.47898742e+00 
 2.76000000e+00  2.76000000e+00  5.00000000e-02  1.48463798e-05  1.48463798e+00 
 2.77000000e+00  2.77000000e+00  5.00000000e-02  1.49027020e-05  1.49027020e+00 
 2.78000000e+00  2.78000000e+00  5.00000000e-02  1.49588412e-05  1.49588412e+00 
 2.79000000e+00  2.79000000e+00  5.00000000e-02  1.50147980e-05  1.50147980e+00 
 2.80000000e+00  2.80000000e+00  5.00000000e-02  1.50705728e-05  1.50705728e+00 
 2.81000000e+00  2.81000000e+00  5.00000000e-02  1.51261660e-05  1.51261660e+00 
 2.82000000e+00  2.82000000e+00  5.00000000e-02  1.51815780e-05  1.51815780e+00 
 2.83000000e+00  2.83000000e+00  5.00000000e-02  1.52368093e-05  1.52368093e+00 
 2.84000000e+00  2.84000000e+00  5.00000000e-02  1.52918603e-05  1.52918603e+00 
 2.85000000e+00  2.85000000e+00  5.00000000e-02  1.53467316e-05  1.53467316e+00 
 2.86000000e+00  2.86000000e+00  5.00000000e-02  1.54014235e-05  1.54014235e+00 
 2.87000000e+00  2.87000000e+00  5.00000000e-02  1.54559364e-05  1.54559364e+00 
 2.88000000e+00  2.88000000e+00  5.00000000e-02  1.55102709e-05  1.55102709e+00 
 2.89000000e+00  2.89000000e+00  5.00000000e-02  1.55644274e-05  1.55644274e+00 
 2.90000000e+00  2.90000000e+00  5.00000000e-02  1.56184063e-05  1.56184063e+00 
 2.91000000e+00  2.91000000e+00  5.00000000e-02  1.56722080e-05  1.56722080e+00 
 2.92000000e+00  2.92000000e+00  5.00000000e-02  1.57258330e-05  1.57258330e+00 
